"Date","Price","Open","High","Low","Vol.","Change %"
"05/18/2023","18,175.45","18,290.00","18,324.55","18,150.80","5.33M","-0.27%"
"05/17/2023","18,224.50","18,315.60","18,328.35","18,157.60","8.01M","-0.57%"
"05/16/2023","18,328.40","18,439.00","18,445.75","18,312.00","4.93M","-0.48%"
"05/15/2023","18,417.55","18,300.00","18,473.10","18,288.00","5.21M","0.12%"
"05/12/2023","18,394.85","18,360.00","18,425.00","18,283.80","485.10K","-0.06%"
"05/11/2023","18,406.15","18,420.00","18,448.95","18,376.25","496.95K","0.33%"
"05/10/2023","18,345.50","18,325.00","18,358.50","18,255.55","4.76M","0.21%"
"05/09/2023","18,306.40","18,335.60","18,388.85","18,270.15","4.84M","-0.02%"
"05/08/2023","18,310.40","18,160.00","18,344.70","18,147.00","6.05M","1.00%"
"05/05/2023","18,129.70","18,180.00","18,267.75","18,115.00","8.41M","-0.90%"
"05/04/2023","18,294.65","18,119.85","18,315.90","18,113.10","5.92M","0.80%"
"05/03/2023","18,149.95","18,154.90","18,180.00","18,100.30","6.79M","-0.35%"
"05/02/2023","18,213.15","18,180.45","18,247.25","18,180.45","5.73M","-0.15%"
"05/01/2023","18,240.20","18,209.25","18,279.25","18,201.75","","0.71%"
"04/28/2023","18,111.15","18,030.25","18,128.50","17,965.00","6.32M","1.09%"
"04/27/2023","17,915.05","17,791.00","17,920.05","17,791.00","7.06M","0.56%"
"04/26/2023","17,814.90","17,754.90","17,830.00","17,722.00","6.52M","0.18%"
"04/25/2023","17,782.30","17,776.10","17,822.70","17,732.30","6.04M","0.10%"
"04/24/2023","17,763.90","17,715.00","17,772.00","17,633.20","9.54M","0.28%"
"04/21/2023","17,714.65","17,721.75","17,747.30","17,644.10","815.00K","0.02%"
"04/20/2023","17,711.75","17,730.75","17,780.00","17,672.90","820.05K","0.00%"
"04/19/2023","17,711.70","17,765.05","17,772.90","17,686.95","470.20K","-0.34%"
"04/18/2023","17,772.25","17,813.30","17,836.75","17,720.80","526.25K","0.07%"
"04/17/2023","17,760.10","17,820.10","17,854.00","17,640.00","8.52M","-0.37%"
"04/14/2023","17,825.20","17,848.00","17,929.80","17,793.20","","-0.30%"
"04/13/2023","17,879.65","17,850.00","17,889.90","17,775.00","6.81M","0.12%"
"04/12/2023","17,858.25","17,806.15","17,879.70","17,778.30","5.75M","0.39%"
"04/11/2023","17,788.20","17,730.00","17,809.35","17,715.75","6.34M","0.60%"
"04/10/2023","17,681.50","17,671.00","17,754.00","17,653.60","5.33M","-0.19%"
"04/07/2023","17,714.75","17,681.50","17,729.20","17,677.00","","0.40%"
"04/06/2023","17,644.20","17,599.80","17,715.95","17,557.10","7.87M","0.13%"
"04/05/2023","17,622.00","17,500.00","17,630.00","17,486.80","7.86M","0.47%"
"04/04/2023","17,539.20","17,492.25","17,579.25","17,484.00","","0.37%"
"04/03/2023","17,474.00","17,470.00","17,489.00","17,383.85","6.22M","0.18%"
"03/31/2023","17,442.65","17,271.00","17,466.00","17,271.00","8.63M","1.11%"
"03/30/2023","17,251.00","17,183.75","17,275.00","17,140.20","","1.00%"
"03/29/2023","17,080.70","16,983.00","17,090.60","16,942.00","12.26M","0.65%"
"03/28/2023","16,970.60","17,065.00","17,088.25","16,927.45","8.47M","-0.39%"
"03/27/2023","17,037.40","16,995.25","17,124.55","16,940.80","10.84M","0.49%"
"03/24/2023","16,955.05","17,079.95","17,119.90","16,931.95","8.22M","-0.78%"
"03/23/2023","17,087.50","17,124.90","17,239.55","17,066.95","8.79M","-1.10%"
"03/22/2023","17,277.50","17,261.60","17,327.90","17,237.30","785.55K","0.15%"
"03/21/2023","17,252.15","17,193.95","17,275.60","17,145.00","1.05M","0.76%"
"03/20/2023","17,121.60","17,217.80","17,225.05","16,964.00","2.04M","-0.89%"
"03/17/2023","17,275.45","17,264.00","17,299.00","17,120.00","1.08M","0.77%"
