"Date","Price","Open","High","Low","Vol.","Change %"
"01/11/2016","171.21","170.51","172.31","169.24","","0.39%"
"01/08/2016","170.54","171.95","173.41","170.36","","-0.86%"
"01/07/2016","172.02","173.28","173.80","170.70","","-0.74%"
"01/06/2016","173.30","174.66","174.94","172.78","","-0.81%"
"01/05/2016","174.72","175.71","176.22","174.04","","-0.61%"
"01/04/2016","175.79","177.31","177.43","174.92","","-0.94%"
"01/01/2016","177.46","177.25","177.94","177.21","","0.07%"
"12/31/2015","177.34","178.47","178.75","176.89","","-0.68%"
"12/30/2015","178.56","178.41","179.12","178.19","","0.07%"
"12/29/2015","178.43","179.08","179.52","178.02","","-0.39%"
"12/28/2015","179.13","179.50","180.09","178.89","","-0.39%"
"12/25/2015","179.83","179.61","179.83","179.07","","0.12%"
"12/24/2015","179.62","179.75","180.00","178.90","","-0.13%"
"12/23/2015","179.85","179.48","180.24","179.24","","0.20%"
"12/22/2015","179.49","180.25","180.64","178.95","","-0.50%"
"12/21/2015","180.39","180.54","181.28","179.90","","-0.09%"
"12/18/2015","180.55","182.60","184.02","180.39","","-1.13%"
"12/17/2015","182.62","183.29","183.52","182.30","","-0.41%"
"12/16/2015","183.37","182.89","183.76","182.25","","0.20%"
"12/15/2015","183.00","183.24","184.32","182.51","","-0.14%"
"12/14/2015","183.26","183.89","184.60","182.07","","-0.36%"
"12/11/2015","183.93","184.30","185.06","183.51","","-0.22%"
"12/10/2015","184.33","184.36","185.00","183.31","","-0.01%"
"12/09/2015","184.35","184.42","185.40","183.63","","-0.08%"
"12/08/2015","184.50","185.72","185.83","183.69","","-0.66%"
"12/07/2015","185.72","186.14","186.36","185.36","","-0.23%"
"12/04/2015","186.14","185.64","186.30","185.05","","0.24%"
"12/03/2015","185.69","184.23","185.92","183.92","","0.77%"
"12/02/2015","184.27","185.25","185.68","183.89","","-0.56%"
"12/01/2015","185.30","185.28","186.05","184.87","","-0.02%"
"11/30/2015","185.34","184.67","185.73","184.28","","0.33%"
"11/27/2015","184.73","185.10","185.38","184.19","","-0.25%"
"11/26/2015","185.20","185.62","185.70","184.59","","-0.24%"
"11/25/2015","185.65","184.70","185.81","184.43","","0.42%"
"11/24/2015","184.87","185.73","186.07","184.25","","-0.50%"
"11/23/2015","185.80","186.62","187.07","185.58","","-0.49%"
"11/20/2015","186.72","187.83","188.14","186.44","","-0.61%"
"11/19/2015","187.87","188.32","188.84","187.67","","-0.27%"
"11/18/2015","188.38","187.72","188.40","187.22","","0.30%"
"11/17/2015","187.82","187.18","188.03","186.82","","0.33%"
"11/16/2015","187.21","186.26","187.50","185.91","","0.20%"
"11/13/2015","186.83","186.72","187.10","186.34","","0.04%"
"11/12/2015","186.75","186.77","187.52","186.47","","-0.07%"
"11/11/2015","186.88","186.11","187.14","185.87","","0.37%"
"11/10/2015","186.19","186.13","186.53","185.82","","-0.01%"
"11/09/2015","186.20","185.27","186.61","185.27","","0.46%"
"11/06/2015","185.35","185.09","185.87","183.51","","0.12%"
"11/05/2015","185.13","186.95","187.74","184.88","","-1.02%"
"11/04/2015","187.04","186.63","187.39","186.31","","0.17%"
"11/03/2015","186.72","186.11","186.94","185.82","","0.30%"
"11/02/2015","186.16","186.27","187.04","185.50","","0.02%"
"10/30/2015","186.12","185.42","186.75","184.50","","0.36%"
"10/29/2015","185.45","184.74","185.61","184.02","","0.35%"
"10/28/2015","184.81","184.23","185.09","183.82","","0.29%"
"10/27/2015","184.27","185.87","185.96","183.87","","-0.87%"
"10/26/2015","185.88","185.90","186.12","185.07","","-0.07%"
"10/23/2015","186.01","185.77","186.22","185.19","","0.11%"
"10/22/2015","185.80","184.88","185.94","184.43","","0.46%"
"10/21/2015","184.95","185.02","185.62","184.64","","-0.05%"
"10/20/2015","185.05","184.73","185.63","184.60","","0.16%"
"10/19/2015","184.75","184.33","185.15","183.78","","0.21%"
"10/16/2015","184.37","183.68","184.78","183.51","","0.33%"
"10/15/2015","183.77","183.85","184.43","182.69","","-0.08%"
"10/14/2015","183.92","182.53","184.38","182.25","","0.74%"
"10/13/2015","182.56","184.19","184.35","181.76","","-0.88%"
"10/12/2015","184.19","184.10","184.72","183.87","","0.07%"
"10/09/2015","184.07","184.01","184.90","183.88","","-0.01%"
"10/08/2015","184.09","183.77","184.37","182.95","","0.14%"
"10/07/2015","183.84","183.04","184.10","182.54","","0.40%"
"10/06/2015","183.10","182.40","183.38","181.90","","0.36%"
"10/05/2015","182.44","181.94","183.23","181.81","","0.22%"
"10/02/2015","182.04","181.41","183.07","180.62","","0.31%"
"10/01/2015","181.47","181.28","182.06","181.02","","0.07%"
"09/30/2015","181.34","181.34","183.09","180.79","","-0.04%"
"09/29/2015","181.41","181.92","182.57","180.89","","-0.31%"
"09/28/2015","181.97","183.01","183.33","181.59","","-0.60%"
"09/25/2015","183.06","182.97","184.46","182.58","","0.02%"
"09/24/2015","183.02","183.31","183.60","181.55","","-0.21%"
"09/23/2015","183.40","184.54","184.72","182.86","","-0.67%"
"09/22/2015","184.63","186.85","187.07","184.04","","-1.24%"
