"Date","Price","Open","High","Low","Vol.","Change %"
"08/18/2023","43,964.70","43,905.50","44,071.15","43,785.05","2.19M","-0.19%"
"08/17/2023","44,047.40","43,994.60","44,224.80","43,925.00","3.84M","-0.06%"
"08/16/2023","44,074.40","43,975.00","44,147.70","43,818.65","3.21M","-0.36%"
"08/14/2023","44,234.05","44,319.95","44,398.95","43,982.40","2.66M","-0.55%"
"08/11/2023","44,477.00","44,759.00","44,759.00","44,392.40","2.82M","-0.66%"
"08/10/2023","44,771.45","44,943.95","45,142.15","44,625.95","3.74M","-0.58%"
"08/09/2023","45,030.45","45,062.95","45,073.05","44,685.95","2.84M","-0.06%"
"08/08/2023","45,057.00","44,972.30","45,250.00","44,945.50","2.08M","0.21%"
"08/07/2023","44,964.35","45,048.95","45,132.95","44,885.30","2.00M","-0.08%"
"08/04/2023","45,001.60","44,805.55","45,227.95","44,621.00","3.66M","0.63%"
"08/03/2023","44,722.00","45,000.00","45,185.00","44,487.55","3.83M","-0.89%"
"08/02/2023","45,123.50","45,500.00","45,575.00","44,877.55","3.34M","-1.36%"
"08/01/2023","45,747.95","45,903.05","45,944.00","45,615.25","1.87M","-0.25%"
"07/31/2023","45,860.95","45,744.90","45,897.00","45,600.00","1.81M","0.36%"
"07/28/2023","45,698.60","45,940.00","46,000.00","45,484.65","2.66M","0.04%"
"07/27/2023","45,679.30","46,201.05","46,500.00","45,541.65","3.05M","-0.80%"
"07/26/2023","46,047.00","45,989.90","46,090.00","45,846.80","2.12M","0.27%"
"07/25/2023","45,924.20","46,110.00","46,119.50","45,650.00","2.25M","-0.12%"
"07/24/2023","45,980.05","46,099.00","46,222.00","45,863.40","2.14M","-0.28%"
"07/21/2023","46,108.05","46,075.00","46,360.00","45,982.80","2.54M","-0.09%"
"07/20/2023","46,151.40","45,774.05","46,209.00","45,668.75","2.66M","0.95%"
"07/19/2023","45,717.55","45,650.00","45,748.75","45,486.35","2.13M","0.51%"
"07/18/2023","45,484.50","45,750.00","45,925.00","45,356.00","3.75M","-0.04%"
"07/17/2023","45,504.90","44,960.05","45,588.20","44,777.90","3.63M","1.34%"
"07/14/2023","44,902.65","44,882.20","44,964.95","44,674.55","2.44M","0.28%"
"07/13/2023","44,776.40","45,098.90","45,133.70","44,728.25","3.62M","-0.06%"
"07/12/2023","44,803.30","44,955.55","45,017.70","44,750.00","2.17M","-0.15%"
"07/11/2023","44,871.45","45,051.10","45,180.00","44,786.55","2.37M","-0.16%"
"07/10/2023","44,944.95","45,045.00","45,249.60","44,814.50","2.09M","-0.19%"
"07/07/2023","45,029.60","45,225.00","45,299.50","44,920.00","2.77M","-0.84%"
"07/06/2023","45,411.20","45,190.00","45,460.55","45,130.10","1.97M","0.38%"
"07/05/2023","45,237.30","45,299.80","45,480.00","45,175.00","1.64M","-0.28%"
"07/04/2023","45,364.50","45,366.55","45,747.80","45,092.30","2.62M","0.20%"
"07/03/2023","45,274.10","44,989.00","45,445.00","44,906.25","1.96M","0.94%"
"06/30/2023","44,850.50","44,625.50","44,893.15","44,551.10","1.76M","1.18%"
"06/28/2023","44,327.80","44,226.25","44,520.00","44,134.10","3.03M","0.54%"
"06/27/2023","44,089.45","43,769.25","44,155.00","43,701.00","2.46M","0.92%"
"06/26/2023","43,686.95","43,313.30","43,770.00","43,313.30","1.67M","0.04%"
"06/23/2023","43,671.65","43,710.00","43,850.00","43,563.10","2.15M","-0.23%"
"06/22/2023","43,774.00","43,944.90","44,082.10","43,713.55","3.25M","-0.38%"
"06/21/2023","43,940.05","43,900.50","44,026.70","43,775.00","2.55M","0.17%"
"06/20/2023","43,864.75","43,750.00","43,914.95","43,450.05","2.75M","0.18%"
"06/19/2023","43,788.10","44,086.10","44,124.40","43,625.25","2.63M","-0.58%"
"06/16/2023","44,042.60","43,657.05","44,234.90","43,600.00","2.88M","1.08%"
"06/15/2023","43,570.05","44,150.00","44,180.00","43,526.00","3.27M","-1.30%"
"06/14/2023","44,144.20","44,310.10","44,310.10","44,055.00","1.53M","-0.16%"
"06/13/2023","44,216.65","44,050.00","44,247.00","44,048.00","2.56M","0.27%"
"06/12/2023","44,097.55","44,160.00","44,174.55","43,991.60","1.70M","-0.05%"
"06/09/2023","44,117.95","44,178.15","44,325.90","44,042.40","2.15M","-0.07%"
"06/08/2023","44,147.40","44,399.00","44,545.50","44,069.70","3.09M","-0.56%"
"06/07/2023","44,394.40","44,400.00","44,424.80","44,300.00","1.59M","0.19%"
"06/06/2023","44,309.05","44,282.00","44,349.95","44,149.95","1.71M","0.05%"
"06/05/2023","44,286.15","44,242.00","44,411.00","44,202.70","1.89M","0.48%"
"06/02/2023","44,074.95","44,115.00","44,271.45","43,950.00","2.59M","0.29%"
"06/01/2023","43,948.25","44,226.00","44,290.00","43,861.00","2.34M","-0.66%"
"05/31/2023","44,241.65","44,377.70","44,425.00","43,986.25","3.11M","-0.51%"
"05/30/2023","44,466.35","44,325.00","44,496.50","44,280.10","1.63M","0.22%"
"05/29/2023","44,368.30","44,225.00","44,525.00","44,200.00","2.07M","0.68%"
"05/26/2023","44,068.30","43,784.95","44,149.00","43,658.00","2.74M","0.89%"
"05/25/2023","43,681.40","43,650.00","43,750.00","43,385.55","2.44M","-0.09%"
"05/24/2023","43,719.20","43,825.40","44,014.55","43,679.15","2.47M","-0.60%"
"05/23/2023","43,981.50","43,953.15","44,080.00","43,902.00","1.80M","0.13%"
"05/22/2023","43,922.85","43,989.90","44,020.00","43,701.20","2.57M","-0.10%"
"05/19/2023","43,967.15","43,900.00","44,016.80","43,524.30","2.91M","0.44%"
"05/18/2023","43,775.45","43,792.00","44,057.85","43,712.65","3.03M","0.12%"
"05/17/2023","43,721.15","43,880.60","43,955.00","43,465.00","2.97M","-0.41%"
"05/16/2023","43,903.15","44,050.05","44,114.70","43,842.90","2.06M","-0.22%"
"05/15/2023","43,999.80","43,757.20","44,075.00","43,630.05","2.16M","0.55%"
"05/12/2023","43,757.15","43,455.35","43,871.95","43,331.05","2.80M","0.68%"
